primitive_quality_assessment_id,registry_record_id,assessor_id,quality_score,quality_class,surfaceable,readiness_before,readiness_after,trust_before,trust_after,domains,signals,blockers,enriched_input_contract,enriched_output_contract,mutation_options,recommended_action,assessment_hash,serves_truth
primqa_5a99674a12447ef802b947c7,primitive.repo.scripts_check_otel_spans_py.instance.py_inst_scripts_check_otel_spans_self_test_ledger,primitive_quality_promoter.v1,30,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""validation"", ""workflow_observer""]","[""domain:validation,workflow_observer"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_generated_name"", ""low_level_symbol"", ""missing_direct_function_blackbox"", ""thin_blackbox_description""]","{""kind"": ""instance"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""instance"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_6baaf945c2f145672ea75ada"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,5f50e96155fee6e8ea7a8a827363eb01b976743272a9f393135b22b4db0b5af5,false
primqa_c5e940e97b76ce230c2a5ad1,primitive.repo.scripts_check_parallel_path_contracts_py.var.py_var_scripts_check_parallel_path_contracts_allowed_keywords,primitive_quality_promoter.v1,30,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""file_artifact"", ""validation""]","[""domain:file_artifact,validation"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""private_helper_symbol"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_53c5e4a7db34c93546ae5ccd"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,28f7d0de75c6c24f62752220aef0244fd414520c9e26525ae28fb14e316a9319,false
primqa_b8a85c5956e64b2317133069,primitive.repo.scripts_check_parallel_path_contracts_py.var.py_var_scripts_check_parallel_path_contracts_decision_gates,primitive_quality_promoter.v1,30,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""file_artifact"", ""validation""]","[""domain:file_artifact,validation"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""private_helper_symbol"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_8a0c3658f1cd4d3b8d54362b"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,496c409a0910c49d8ea58165ad0f9c76dc37e061e8871cc359d196133f8ae393,false
primqa_d7a0c9f305ec5f5179805ab0,primitive.repo.scripts_check_parallel_path_contracts_py.var.py_var_scripts_check_parallel_path_contracts_ex_dir,primitive_quality_promoter.v1,30,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""file_artifact"", ""validation""]","[""domain:file_artifact,validation"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""private_helper_symbol"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_6c2d6a7f0e238661f589ecc3"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,542920e22b24233d3379137add2718b319b152d39d24b30060cd44a3bf9cd2bb,false
primqa_a0fa68862db30910a0866996,primitive.repo.scripts_check_parallel_path_contracts_py.var.py_var_scripts_check_parallel_path_contracts_registry,primitive_quality_promoter.v1,30,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""file_artifact"", ""validation""]","[""domain:file_artifact,validation"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""private_helper_symbol"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_e13d3af9a57ef9d3b584df91"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,03ad44079f50d9b75821b724e07bd6f4bdccfd7ebe3bf192126a5e82974f9fe6,false
primqa_87ad16fa5fbfd05785a3d15e,primitive.repo.scripts_check_parallel_path_contracts_py.var.py_var_scripts_check_parallel_path_contracts_repo,primitive_quality_promoter.v1,30,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""file_artifact"", ""validation""]","[""domain:file_artifact,validation"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""private_helper_symbol"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_a4575b0d3c62811761ecc9d9"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,1a7299fbba3ddb6a8a22a0393080a70f303cf372106e78c2f1b608373118afbd,false
primqa_ed697b8e1632d4cf3e298e8b,primitive.repo.scripts_check_parallel_path_contracts_py.var.py_var_scripts_check_parallel_path_contracts_schema_dir,primitive_quality_promoter.v1,30,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""file_artifact"", ""validation""]","[""domain:file_artifact,validation"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""private_helper_symbol"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_036b220288b8c0a137dc1b8b"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,f4b7430f240122131abe3a862b4632dea838095c08e4d422f84a114c7b754943,false
primqa_259ac1773b30df442dcea0b7,primitive.repo.scripts_check_parallel_path_contracts_py.var.py_var_scripts_check_parallel_path_contracts_schemas,primitive_quality_promoter.v1,30,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""file_artifact"", ""validation""]","[""domain:file_artifact,validation"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""private_helper_symbol"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_927aa44c6b891923b6c42c03"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,de938f484042100a2349b1ef2ca50d5884dd2844ae86e0ef803606b47b697de5,false
primqa_e139f034134e1dd7a3a533a9,primitive.repo.scripts_check_parallel_path_contracts_py.var.py_var_scripts_check_parallel_path_contracts_verdict_gates,primitive_quality_promoter.v1,30,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""file_artifact"", ""validation""]","[""domain:file_artifact,validation"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""private_helper_symbol"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_f000e9a6cf10d955ddeb4486"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,7b74b69898d76789864e84b8a0c053c2e1f97a21078d9001bea37a4149cce524,false
primqa_b3716513d0700f5c1325b05a,primitive.repo.scripts_check_parallel_path_examples_py.var.py_var_scripts_check_parallel_path_examples_backend_baseline,primitive_quality_promoter.v1,30,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""file_artifact"", ""validation""]","[""domain:file_artifact,validation"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""private_helper_symbol"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_be29466111eb5313feb80a7f"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,d75163c9578b1ece1da1d00c088d33638c3aa7f4f9897fcd22f43e25f68c9f51,false
primqa_b21361bd0102c9e154846546,primitive.repo.scripts_check_parallel_path_examples_py.var.py_var_scripts_check_parallel_path_examples_backend_candidate,primitive_quality_promoter.v1,30,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""file_artifact"", ""validation""]","[""domain:file_artifact,validation"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""private_helper_symbol"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_85028e97846121b6d9d600d1"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,bf86cb70597d4b17efa05767158c9b92005fe44a625a2784cfdcc6171730c339,false
primqa_d6308bda0aba50c81ca8bb0b,primitive.repo.scripts_check_parallel_path_examples_py.var.py_var_scripts_check_parallel_path_examples_baseline_a,primitive_quality_promoter.v1,30,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""file_artifact"", ""validation""]","[""domain:file_artifact,validation"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""private_helper_symbol"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_15b4869ea64dca9febf2e9f2"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,0ca9380760155287aa66f75e17c980de19b7c02b41dfd20867e441497d4dacf7,false
primqa_338add6eba634d8756ad4ee7,primitive.repo.scripts_check_parallel_path_examples_py.var.py_var_scripts_check_parallel_path_examples_candidate_a,primitive_quality_promoter.v1,30,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""file_artifact"", ""validation""]","[""domain:file_artifact,validation"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""private_helper_symbol"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_74335aac6deb6dada648c687"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,2efeaecd61ef627fa583767685fa69f66a645f93f047dc1febd7859cf2e52819,false
primqa_61168628ca1f6aeabde2a2d2,primitive.repo.scripts_check_parallel_path_examples_py.var.py_var_scripts_check_parallel_path_examples_capability,primitive_quality_promoter.v1,30,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""file_artifact"", ""validation""]","[""domain:file_artifact,validation"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""private_helper_symbol"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_4d8d7dea4fb92b5e7805319b"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,2d1318659d48774ecc05628664ccdf9f7cf4d8da976b59ad3824f74e674599e8,false
