primitive_effect_id,registry_record_id,effect_kind,effect_scope,requires_gate,requires_receipt,idempotency_required
effect_24e20905e8e5e7d4d9b228bc,primitive.repo.scripts_check_distillation_rollback_py.instance.py_inst_scripts_check_distillation_rollback_self_test_stale,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_97848742e95da61173053ed3,primitive.repo.scripts_check_distillation_rollback_py.instance.py_inst_scripts_check_distillation_rollback_self_test_store2,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_878c0f15a1a3eef562a197c5,primitive.repo.scripts_check_distillation_rollback_py.function.py_function_scripts_check_distillation_rollback_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_a3579a2dea25c08ea11b00dc,primitive.repo.scripts_check_document_extraction_cascade_py.var.py_var_scripts_check_document_extraction_cascade_r,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_957c83edf4a1ec3fbf94f7b7,primitive.repo.scripts_check_document_extraction_cascade_py.var.py_var_scripts_check_document_extraction_cascade_text_doc,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_e2473367ad98938e135139b9,primitive.repo.scripts_check_document_extraction_cascade_py.function.py_function_scripts_check_document_extraction_cascade_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_065caa465409b80909dba3f2,primitive.repo.scripts_check_document_extraction_cascade_py.function.py_function_scripts_check_document_extraction_cascade_self_test_ck,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_65a824b5c71cfe615684be65,primitive.repo.scripts_check_document_extraction_cascade_py.function.py_function_scripts_check_document_extraction_cascade_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_68234b1afa5ce56c83f8e147,primitive.repo.scripts_check_documentation_coverage_py.var.py_var_scripts_check_documentation_coverage_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_d2052143d21999071bc7f22d,primitive.repo.scripts_check_documentation_coverage_py.var.py_var_scripts_check_documentation_coverage_matrix,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_64c457ddb9a39433d3e404d9,primitive.repo.scripts_check_documentation_coverage_py.var.py_var_scripts_check_documentation_coverage_opps,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_ff5e385f61142c4f7e4e4875,primitive.repo.scripts_check_documentation_coverage_py.var.py_var_scripts_check_documentation_coverage_docs,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_f7d739572013266504ab724b,primitive.repo.scripts_check_documentation_coverage_py.var.py_var_scripts_check_documentation_coverage_cards,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_1133e994744b9fa230419346,primitive.repo.scripts_check_documentation_coverage_py.var.py_var_scripts_check_documentation_coverage_required_headings,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_ffe0366ecda71643c0fc4fa6,primitive.repo.scripts_check_documentation_coverage_py.function.py_function_scripts_check_documentation_coverage_norm,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_45abc29272f56ccc88aae535,primitive.repo.scripts_check_documentation_coverage_py.function.py_function_scripts_check_documentation_coverage_card_path,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_19335084b8e79834a130d58e,primitive.repo.scripts_check_documentation_coverage_py.function.py_function_scripts_check_documentation_coverage_cards_by_section,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_fc66346122ae4dfcde762bc8,primitive.repo.scripts_check_documentation_coverage_py.function.py_function_scripts_check_documentation_coverage_headings,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_ef27afdcb5a3327364907df7,primitive.repo.scripts_check_documentation_coverage_py.function.py_function_scripts_check_documentation_coverage_card_has_required_headings,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_0d8e2efb2e160a4a8803c1d2,primitive.repo.scripts_check_documentation_coverage_py.function.py_function_scripts_check_documentation_coverage_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_2729a714b9623a01bb505dd7,primitive.repo.scripts_check_documentation_coverage_py.function.py_function_scripts_check_documentation_coverage_self_test_check,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_3d0fbbc4d00ded7dc5a7e61a,primitive.repo.scripts_check_documentation_coverage_py.function.py_function_scripts_check_documentation_coverage_self_test_resolves,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_5e821ebd8ee145d9439d5238,primitive.repo.scripts_check_documentation_coverage_py.function.py_function_scripts_check_documentation_coverage_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_85c48a1c77687b248728e694,primitive.repo.scripts_check_durable_fleet_ledger_py.var.py_var_scripts_check_durable_fleet_ledger_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_306b4190e59727a707709896,primitive.repo.scripts_check_durable_fleet_ledger_py.const.py_const_scripts_check_durable_fleet_ledger_t0,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_1a3f38a4ac76e621e7ac1650,primitive.repo.scripts_check_durable_fleet_ledger_py.const.py_const_scripts_check_durable_fleet_ledger_cap,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_84f492cb380f50b34a800e0d,primitive.repo.scripts_check_durable_fleet_ledger_py.function.py_function_scripts_check_durable_fleet_ledger_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_210e00be92f68c72a69aa1ff,primitive.repo.scripts_check_durable_fleet_ledger_py.function.py_function_scripts_check_durable_fleet_ledger_self_test_chk,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_edfd8b5745ea61eafe39ab4a,primitive.repo.scripts_check_durable_fleet_ledger_py.instance.py_inst_scripts_check_durable_fleet_ledger_self_test_l,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_d5918337bc74c761d145fab4,primitive.repo.scripts_check_durable_fleet_ledger_py.instance.py_inst_scripts_check_durable_fleet_ledger_self_test_f,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_9341b7e25da30d3dc70ddc8e,primitive.repo.scripts_check_durable_fleet_ledger_py.instance.py_inst_scripts_check_durable_fleet_ledger_self_test_r1,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_1d86b69b36004eed379f2af3,primitive.repo.scripts_check_durable_fleet_ledger_py.instance.py_inst_scripts_check_durable_fleet_ledger_self_test_r2,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_8a843194c30d32b0b6c1bb41,primitive.repo.scripts_check_durable_fleet_ledger_py.instance.py_inst_scripts_check_durable_fleet_ledger_self_test_l2,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_ef5c4de355bcdfdb3e2c9c2a,primitive.repo.scripts_check_durable_fleet_ledger_py.instance.py_inst_scripts_check_durable_fleet_ledger_self_test_l3,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_95057be61d535ff4e9675e4a,primitive.repo.scripts_check_durable_fleet_ledger_py.function.py_function_scripts_check_durable_fleet_ledger_raises,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_c70e9d091a5ed84cb4030254,primitive.repo.scripts_check_durable_fleet_ledger_py.function.py_function_scripts_check_durable_fleet_ledger_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_42be862c90059dcac0ee130a,primitive.repo.scripts_check_durable_http_enqueue_drain_py.var.py_var_scripts_check_durable_http_enqueue_drain_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_9085c20d0dbc9f0e1f54ef30,primitive.repo.scripts_check_durable_http_enqueue_drain_py.function.py_function_scripts_check_durable_http_enqueue_drain_free_port,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_3fc450893222aaa24242acf5,primitive.repo.scripts_check_durable_http_enqueue_drain_py.function.py_function_scripts_check_durable_http_enqueue_drain_post_json,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_4cab1cfef83c6f461259d7d4,primitive.repo.scripts_check_durable_http_enqueue_drain_py.function.py_function_scripts_check_durable_http_enqueue_drain_get,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_90e1d53568c54f9a3cbc6694,primitive.repo.scripts_check_durable_http_enqueue_drain_py.function.py_function_scripts_check_durable_http_enqueue_drain_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_e6517c22f65b481d712bad6f,primitive.repo.scripts_check_durable_http_enqueue_drain_py.function.py_function_scripts_check_durable_http_enqueue_drain_self_test_check,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_84dbd79d0a20a3ed4970e17d,primitive.repo.scripts_check_durable_http_enqueue_drain_py.function.py_function_scripts_check_durable_http_enqueue_drain_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_5f896735b25d9e4b25866ad8,primitive.repo.scripts_check_durable_queue_crash_recovery_py.instance.py_inst_scripts_check_durable_queue_crash_recovery_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_898ee3bf2a8aa34ca9e6be83,primitive.repo.scripts_check_durable_queue_crash_recovery_py.class.py_class_scripts_check_durable_queue_crash_recovery_fakeredis,unknown_candidate,"{""execution_surface"": ""python_class_candidate""}",true,false,false
effect_6d207c559498a72160fa25ef,primitive.repo.scripts_check_durable_queue_crash_recovery_py.method.init,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_8784a5be7599da9168752708,primitive.repo.scripts_check_durable_queue_crash_recovery_py.method.py_method_scripts_check_durable_queue_crash_recovery_fakeredis_rpush,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_b262e41ef77373e5b5cd9c05,primitive.repo.scripts_check_durable_queue_crash_recovery_py.method.py_method_scripts_check_durable_queue_crash_recovery_fakeredis_lpop,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_6c584b4fd4f7ccb405278f9e,primitive.repo.scripts_check_durable_queue_crash_recovery_py.method.py_method_scripts_check_durable_queue_crash_recovery_fakeredis_lmove,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_32bc18a14b411f3868b38804,primitive.repo.scripts_check_durable_queue_crash_recovery_py.method.py_method_scripts_check_durable_queue_crash_recovery_fakeredis_lrem,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_3aa50a62f2b54e4ea2bcd456,primitive.repo.scripts_check_durable_queue_crash_recovery_py.method.py_method_scripts_check_durable_queue_crash_recovery_fakeredis_llen,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_1bf2828c7d20f6ae1488e53d,primitive.repo.scripts_check_durable_queue_crash_recovery_py.method.py_method_scripts_check_durable_queue_crash_recovery_fakeredis_lrange,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_92ee4f5a8cc859e47f69bf76,primitive.repo.scripts_check_durable_queue_crash_recovery_py.function.py_function_scripts_check_durable_queue_crash_recovery_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_3e695601aeaa7b72c8e4c57b,primitive.repo.scripts_check_durable_queue_crash_recovery_py.function.py_function_scripts_check_durable_queue_crash_recovery_self_test_ck,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_2b8b37986a05c3b904af267f,primitive.repo.scripts_check_durable_queue_crash_recovery_py.instance.py_inst_scripts_check_durable_queue_crash_recovery_self_test_q,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
