primitive_edge_id,registry_record_id,edge_role,edge_name,contract_uid,contract_notation,shape,field_keys,schema_json,artifact_policy,secret_policy,edge_hash
edge_db4308abafaec6dc82523e01,primitive.repo.scripts_check_capability_planner_py.function.py_function_scripts_check_capability_planner_self_test_ck,input,input,contract_0eb85284e0f9ff447acb11c9,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""n"", ""required"": true, ""source_line"": 24}, {""kind"": ""python_parameter"", ""name"": ""ok"", ""required"": true, ""source_line"": 24}, {""kind"": ""python_parameter"", ""name"": ""d"", ""required"": true, ""source_line"": 24}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},db4308abafaec6dc82523e01ee7823e4804aa553bb29d8c75288354fc4c13e37
edge_ef52913685c441dfe5d02dda,primitive.repo.scripts_check_capability_planner_py.function.py_function_scripts_check_capability_planner_self_test_ck,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},ef52913685c441dfe5d02ddad4e4cf718a2dff2a17b67eb76f8d8a8f6d79c886
edge_26b2e7f69e7f36579e82bbae,primitive.repo.scripts_check_capability_pr_workflow_py.var.py_var_scripts_check_capability_pr_workflow_r,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},26b2e7f69e7f36579e82bbae968eeed67d572fcf49500e09450851240ae7c158
edge_b4fcd9bd225e2fb9b334d7db,primitive.repo.scripts_check_capability_pr_workflow_py.var.py_var_scripts_check_capability_pr_workflow_r,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},b4fcd9bd225e2fb9b334d7dbc48504ffa1efc602db5c534b64ecd5c0b712e9e6
edge_56e05d09cf4a7b607f7cd0a8,primitive.repo.scripts_check_capability_pr_workflow_py.instance.py_inst_scripts_check_capability_pr_workflow_repo,input,input,contract_8cf77b0fabb1452a011ae08c,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""instance"", ""shape"": ""source_symbol_candidate""}",{},{},56e05d09cf4a7b607f7cd0a879da131211f0e575bc9e214132dca2e176daf1eb
edge_75caa50569eaaffa604d0312,primitive.repo.scripts_check_capability_pr_workflow_py.instance.py_inst_scripts_check_capability_pr_workflow_repo,output,output,contract_3c100bb97ee822e522ea0c88,python_value_candidate,python_value_candidate,[],"{""kind"": ""instance"", ""shape"": ""python_value_candidate""}",{},{},75caa50569eaaffa604d031287533ff9f97df99a4782e12d2c9db0720d28e1f0
edge_b18d74622970f5a6a7829807,primitive.repo.scripts_check_capability_pr_workflow_py.var.py_var_scripts_check_capability_pr_workflow_map,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},b18d74622970f5a6a7829807d02d103148ed4180e57d98b0b00477ba347de899
edge_6aee611b1e2628d040faf9cd,primitive.repo.scripts_check_capability_pr_workflow_py.var.py_var_scripts_check_capability_pr_workflow_map,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},6aee611b1e2628d040faf9cd1896bf19dd42546833e373f8835be68752516330
edge_132a8ffb9f8ca409e3938858,primitive.repo.scripts_check_capability_pr_workflow_py.var.py_var_scripts_check_capability_pr_workflow_out,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},132a8ffb9f8ca409e3938858874beda90ad09a458a179c136f147b6ee9ef26b7
edge_488fb8110dc6940e3aca38c3,primitive.repo.scripts_check_capability_pr_workflow_py.var.py_var_scripts_check_capability_pr_workflow_out,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},488fb8110dc6940e3aca38c383fde8fe968302aa9637234f79c9ce222b77df2a
edge_39bb9e048c9123d34bd279be,primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_demo_repo,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},39bb9e048c9123d34bd279bee4121eacce5497336b068f69e276f1476e65be79
edge_01098429c00fed075dca57b1,primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_demo_repo,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},01098429c00fed075dca57b194271dddf8c11908a90b6a0752910bc0acb4e98e
edge_5e09cc10ec07e2daaaf0688a,primitive.repo.scripts_check_capability_pr_workflow_py.instance.py_inst_scripts_check_capability_pr_workflow_demo_repo_repo,input,input,contract_8cf77b0fabb1452a011ae08c,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""instance"", ""shape"": ""source_symbol_candidate""}",{},{},5e09cc10ec07e2daaaf0688aa37608403982ec69165941cd3fe37b935170114d
edge_d631598b65e79bf86328acfc,primitive.repo.scripts_check_capability_pr_workflow_py.instance.py_inst_scripts_check_capability_pr_workflow_demo_repo_repo,output,output,contract_3c100bb97ee822e522ea0c88,python_value_candidate,python_value_candidate,[],"{""kind"": ""instance"", ""shape"": ""python_value_candidate""}",{},{},d631598b65e79bf86328acfc2a77fef9a57b08cc62377ce8dd53c45c6fb62645
edge_22c3752f6c98b9c7c72474e2,primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_render_view,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},22c3752f6c98b9c7c72474e26c4036678e244bc55131f85fe9c291a042c5f0ab
edge_d994a5dd2bf3d5d9c8eda518,primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_render_view,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},d994a5dd2bf3d5d9c8eda518f8c0e1752fd20b9519ae5fe45717ae2b4bd80b92
edge_83a68a0eb7d44523cc56bce8,primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_render_view_pr_card,input,input,contract_e97e3a5232c209b2fb1ccdc4,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""view"", ""required"": true, ""source_line"": 57}, {""kind"": ""python_parameter"", ""name"": ""after"", ""required"": true, ""source_line"": 57}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},83a68a0eb7d44523cc56bce8f414fac0ef71d357caa962b85f31f5161876b675
edge_5b2e0db2eddd7c8840cdd952,primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_render_view_pr_card,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},5b2e0db2eddd7c8840cdd952b7975a045213652e165ecf750899be32ff645697
edge_95e001d34f1ca5e7ea85e20e,primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_write_view,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},95e001d34f1ca5e7ea85e20e8dfdce3473acfe1d0696efbad0f694a1c822880c
edge_28d3d605e1100990f21eaeb0,primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_write_view,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},28d3d605e1100990f21eaeb061eceed7c388aa2520bb7daeabb7e1fc6e20d2e5
edge_3281920b6c56f61948814acb,primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_self_test,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},3281920b6c56f61948814acb53028ddc9ccd4ee9c870a54973a792ef1cd56fea
edge_a7160b398560799421e113af,primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_self_test,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},a7160b398560799421e113af5c192668e0056dcb28d9d31e372216826b75a933
edge_240ea91d7ed736e802f5c903,primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_self_test_ck,input,input,contract_652b53022eabf0f14d7ad4b2,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""name"", ""required"": true, ""source_line"": 115}, {""kind"": ""python_parameter"", ""name"": ""ok"", ""required"": true, ""source_line"": 115}, {""kind"": ""python_parameter"", ""name"": ""detail"", ""required"": true, ""source_line"": 115}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},240ea91d7ed736e802f5c9036a72e7568751815a37b7b26f6064cd51f5afbcd7
edge_212f98bc60bc5d845a1b3b8d,primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_self_test_ck,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},212f98bc60bc5d845a1b3b8d96b679f88cf286aa6246947986743fb8589d72ea
edge_a7d06e9f7403efaf1be55b2a,primitive.repo.scripts_check_capability_pr_workflow_py.instance.py_inst_scripts_check_capability_pr_workflow_self_test_gh,input,input,contract_8cf77b0fabb1452a011ae08c,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""instance"", ""shape"": ""source_symbol_candidate""}",{},{},a7d06e9f7403efaf1be55b2ab433b779eb1500853f6b50ba1f7ccf1cf80e5aab
edge_1cbe6cba5b4e19b0472a9ea9,primitive.repo.scripts_check_capability_pr_workflow_py.instance.py_inst_scripts_check_capability_pr_workflow_self_test_gh,output,output,contract_3c100bb97ee822e522ea0c88,python_value_candidate,python_value_candidate,[],"{""kind"": ""instance"", ""shape"": ""python_value_candidate""}",{},{},1cbe6cba5b4e19b0472a9ea9347538a0c36b7fd3c14cb3d2ffa30307f91c7124
edge_ca5241c0583cb841c033d42c,primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_main,input,input,contract_cddc5a95c8a8f20d9a38630c,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""argv"", ""required"": true, ""source_line"": 172}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},ca5241c0583cb841c033d42ca3aa3573fc6ec27fcfe31b4186d86ee1b2d4c6fd
edge_c350383b71d5ec3656da3300,primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_main,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},c350383b71d5ec3656da3300a6d0cbdac93fb914521e039489fba0af76d38b3c
edge_b720a50558fc7e568edac741,primitive.repo.scripts_check_capability_seeds_py.var.py_var_scripts_check_capability_seeds_r,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},b720a50558fc7e568edac741df43d472fa62fe0bd46380b278310031caff6a03
edge_fb537437cc90c7e6a0c51156,primitive.repo.scripts_check_capability_seeds_py.var.py_var_scripts_check_capability_seeds_r,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},fb537437cc90c7e6a0c51156bbae44157316991feaabae82ae01afccb6c1c74d
edge_a87f0adc28ef8fb59cdc907c,primitive.repo.scripts_check_capability_seeds_py.instance.py_inst_scripts_check_capability_seeds_repo,input,input,contract_8cf77b0fabb1452a011ae08c,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""instance"", ""shape"": ""source_symbol_candidate""}",{},{},a87f0adc28ef8fb59cdc907c6fc8d5494deb69de43a302478f018de927dfb5b4
edge_7c6ef5e9a56270d034a877c4,primitive.repo.scripts_check_capability_seeds_py.instance.py_inst_scripts_check_capability_seeds_repo,output,output,contract_3c100bb97ee822e522ea0c88,python_value_candidate,python_value_candidate,[],"{""kind"": ""instance"", ""shape"": ""python_value_candidate""}",{},{},7c6ef5e9a56270d034a877c4981fe7f0891571709cad95d3ade583a9900ccbc9
edge_f5f0369c9b5ac17530294d5f,primitive.repo.scripts_check_capability_seeds_py.var.py_var_scripts_check_capability_seeds_feed,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},f5f0369c9b5ac17530294d5fbff64a088c4e210b45e83f3eb1f35236c259f47b
edge_f5ee1fcf14e781f7849c7092,primitive.repo.scripts_check_capability_seeds_py.var.py_var_scripts_check_capability_seeds_feed,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},f5ee1fcf14e781f7849c7092e824b34b9d1633e1735659ae1bc19d47b1fed7ea
edge_39e4d62152f81d60bf8f9509,primitive.repo.scripts_check_capability_seeds_py.function.py_function_scripts_check_capability_seeds_token,input,input,contract_83baceed87c8469745994be2,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""repo"", ""required"": true, ""source_line"": 31}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},39e4d62152f81d60bf8f9509bd526a679869d4a600a47ee5852e96eaf517867d
edge_6c3d48d48e803fc41c64c26b,primitive.repo.scripts_check_capability_seeds_py.function.py_function_scripts_check_capability_seeds_token,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},6c3d48d48e803fc41c64c26b9673a985a08f002e730a7688ea72d5cb135570b7
edge_ac9cd5dd2495aa8bbcd3e7ed,primitive.repo.scripts_check_capability_seeds_py.function.py_function_scripts_check_capability_seeds_self_test,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},ac9cd5dd2495aa8bbcd3e7edb7fc64c94c7d6f9d5cf24b10ffec7d3bee733070
edge_cad87cc53a055d2ce6fa614b,primitive.repo.scripts_check_capability_seeds_py.function.py_function_scripts_check_capability_seeds_self_test,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},cad87cc53a055d2ce6fa614b961cfec97b0605475186d9f8f58f23e1614940da
